text,hour,minute,second,day,month,year,datetime,text_clean,sentiment
"#sbtrio Geraldo Alckmin, Ciro Gomes, Marina Silva e Álvaro Dias sao a vergonha destas eleições justamente com Haddad.  Todos úmidos pelo fim do Brasil.",18,21,55,26,9,2018,2018-09-26 18:21:55,sbtrio geraldo alckmin ciro gomar marino silvar e álvaro sao o vergonha d eleição justamente haddad úmidos pelar brasil,-1.0
"não vou me estressar com politica hoje

bolsominion: a

eu: https://t.co/AZkQNR0k8D",18,11,21,26,9,2018,2018-09-26 18:11:21,estressar politicar bolsominion o,0.0
Haddad vai manter TODOS os programas sociais criados por Lula e ainda criar outros para beneficiar o povo! Outros políticos querem cortar esses programas sociais. Vote certo. Haddad 13. ❤ #HaddadÉLulaNoSBT #DebateSBT,19,5,13,26,9,2018,2018-09-26 19:05:13,haddad manter o programar social criar lula e criar parir beneficiar o político querer cortar programar social votar certar haddad 13 ❤ haddadélulanosbt debatesbt,1.0
"eu vivi pra assistir o daciolo pisando na direita e defensores de meritocracia, aprende com o verdadeiro mito dessa eleição, bolsonaro #DebateSBT",18,38,1,26,9,2018,2018-09-26 18:38:01,viver pra assistir o daciolo pisar o direito e defensor meritocracia aprender o mito d eleição bolsonaro debatesbt,1.0
personagens fictícios que votariam no ciro gomes https://t.co/tkMMm5dfP0,19,2,58,26,9,2018,2018-09-26 19:02:58,personagem fictício votar o ciro gomar,0.0
"Com essa história de biometria, o Judiciário brasileiro não se contentou em cassar e caçar o Presidente LULA. Agora, tentam cassar o povo nordestino.",19,27,23,26,9,2018,2018-09-26 19:27:23,história biometria o judiciário brasileiro contentar cassar e caçar o presidente lula cassar o nordestino,-1.0
"Preciso confessar: eu curto o Daciolo, sinto sinceridade nas palavras dele, a sinceridade típica dos loucos",18,47,0,26,9,2018,2018-09-26 18:47:00,precisar confessar curtir o daciolo sentir sinceridade o palavra d o sinceridade típico louco,1.0
"""Eu vou criar 2 milhões de vagas em creches"" – Marina

""Eu vou criar 4 milhões"" – Álvaro Dias

O debate político brasileiro é uma partida de truco.",19,16,49,26,9,2018,2018-09-26 19:16:49,criar 2 milhão vago creche – marino criar 4 milhão – álvaro o debater político brasileiro umar trucar,0.0
O político do Paraná ñ queria dar palco p petista  ñ suporto desde que ele era PSDB #DebateSBT,18,59,54,26,9,2018,2018-09-26 18:59:54,o político paraná ñ querer palco p petista ñ suportar psdb debatesbt,-1.0
"daciolo sendo coerente eu não sei o que falar, só perguntar onde fica o tal do monte",18,58,50,26,9,2018,2018-09-26 18:58:50,daciolo coerente o falar só perguntar ficar o montar,1.0
"se o brasil fosse um país sério, o cabo daciolo venceria no primeiro turno",19,2,8,26,9,2018,2018-09-26 19:02:08,o brasil país sério o cabo daciolo vencer o turno,1.0
"Ciro falando sobre prevenção e atenção básica de saúde, bem como maior interação com o usuário, no sentido de ter um respaldo do atendimento médico. Fortalecer a indústria da saúde, produzindo os medicamentos e gerando empregos no país.
#DebateSBT
#CiroNoSBT
#Ciro12",19,8,6,26,9,2018,2018-09-26 19:08:06,ciro falar sobrar prevenção e atenção básico saudar comer interação o usuário o sentir respaldar atendimento médico fortalecer o indústria saudar produzir o medicamento e gerar emprego o país debatesbt cironosbt ciro12,1.0
até o fim do ano eu arrumo uma namorada pra gente anda de cavalo na fazenda igual as novela do sbt,17,51,38,26,9,2018,2018-09-26 17:51:38,o arrumar umar namorar pra gente andar cavalar o fazenda igual o novelar sbt,0.0
"""Nós vamos controlar o gasto público. O trabalhador não pode pagar esta conta. O PT fez o discurso dos trabalhadores e se juntou com o Temer para levar o Brasil para o buraco"", diz Marina Silva 
#DebateSBT https://t.co/YcZuYzbmeZ",18,21,27,26,9,2018,2018-09-26 18:21:27,nó controlar o gastar público o trabalhador pagar contar o pt o discursar trabalhador e juntar o temer parir levar o brasil parir o buracar marino silvar debatesbt,0.0
Se Daciolo ganhar eu fico tranquila,18,42,25,26,9,2018,2018-09-26 18:42:25,daciolo ganhar ficar tranquilo,1.0
"Boulos você quer plebiscito pra liberar as drogas?
-SIM CLARO O POVO QUE DECIDE
Boulos você quer plebiscito para liberar porte de arma?
-SAI FASCISTXXXXXX",18,55,6,26,9,2018,2018-09-26 18:55:06,boulos querer plebiscitar pra liberar o drogar -sim claro o decidir boulos querer plebiscitar parir liberar portar armar -sai fascistxxxxxx,-1.0
"Para você que está vidrado na atuação do Cabo Daciolo nesse debate, veja o nosso vídeo: 'Por que o Cabo Daciolo soa como um rapper?' https://t.co/qZnrscTVHb",19,20,39,26,9,2018,2018-09-26 19:20:39,parir vidrar o atuação cabo daciolo n debater o vídeo o cabo daciolo soer comer rapper,0.0
advogato do lula aqui seu merda,18,46,50,26,9,2018,2018-09-26 18:46:50,advogato lula merda,-1.0
"Marina botando com as abelha pra cima do Haddad.

#DebateSBT",18,11,13,26,9,2018,2018-09-26 18:11:13,marino botar o abelhar pra haddad debatesbt,1.0
"""Daciolo a gente já tava com saudade de você nesses debates"" (Boulos) #DebateSBT",19,12,2,26,9,2018,2018-09-26 19:12:02,daciolo o gente tava saudade n debater boulos debatesbt,0.0
"boulos rodou, rodou, rodou, rodou e não respondeu porra nenhuma",19,7,52,26,9,2018,2018-09-26 19:07:52,boulos rodar rodar rodar rodar e responder porra nenhum,-1.0
E ainda existe gente por aí o chamando de louco. Louco é quem o chama kkkkk,18,46,15,26,9,2018,2018-09-26 18:46:15,e existir gente o chamar louco louco o chamar kkkkk,-1.0
"Debate virando circo, meu Deus.",19,13,22,26,9,2018,2018-09-26 19:13:22,debater virar circo deus,-1.0
"Nessa reta final, precisamos mais do que nunca da sua ajuda.
Vá para as ruas, distribua panfletos, fale com todos seus amigos, familiares, colegas, uber, médico, taxistas, enfim, mostre que você está com a gente nessa e declare o seu voto no 30! #JoaoCom6%
https://t.co/yfIgrvnFZY",18,25,40,26,9,2018,2018-09-26 18:25:40,n reta precisar suar ajudar parir o ruir distribuir panfleto falir amigo familiar colega uber médico taxista enfim mostrar o gente n e declarar o votar o 30 joaocom6,0.0
"Eu pensava que Bolsonaro era o pior candidato à presidência em relação a competência, daí vem Fernando Haddad e se… https://t.co/EnUEt0mQNR",18,44,33,26,9,2018,2018-09-26 18:44:33,pensar bolsonaro o candidatar presidência o competência d vir fernando haddad e …,-1.0
"“A partir do momento em que eu achar, em que Anastasia também achar que o candidato Alckmin não vai realmente para o segundo turno, nós precisamos dar as mãos ao candidato Bolsonaro. Nós precisamos, com responsabilidade.”Marcos Montes não decepciona.
https://t.co/7mRSAUnpvD",18,16,33,26,9,2018,2018-09-26 18:16:33,“ o achar anastasia achar o candidatar alckmin realmente parir o segundar turno nó precisar o mão o o candidatar bolsonaro nó precisar responsabilidade.”marcos monte decepcionar,1.0
"#DebateSBT Dica ao futuro Presidente @jairbolsonaro Queremos saber sua posição sobre o Apoio a LAVA JATO, Medidas d… https://t.co/sZEmFolguV",18,55,51,26,9,2018,2018-09-26 18:55:51,debatesbt dica o o futurar presidente @jairbolsonaro querer suar sobrar o apoiar o lavar jato medir d …,0.0
"Pessoal, olha a força da nossa onda laranja! O movimento #JoãoCom6% encheu a caixa de e-mails do Datafolha com mais de mil pedidos de militantes que querem participar das pesquisas do instituto.
Vamos continuar trabalhando para estar no debate dia 04/10!

https://t.co/fC9p90KvBP",17,58,38,26,9,2018,2018-09-26 17:58:38,pessoal olhar o forçar onda laranjo o movimentar joãocom6 encher o caixa e mail datafolha pedir militante querer participar pesquisar instituto continuar parir o debater 04/10,1.0
ai muito bom ciro você falando que não vai querer governar com o pt pipipi popopo porra que papo desonesto só pra a… https://t.co/gQc7v6kHTn,18,22,52,26,9,2018,2018-09-26 18:22:52,ai ciro falar querer governar o pt pipipi popopo porra papar desonestar só pra o …,-1.0
"ÁLVARO DIAS: ""QUE SE FODA ESSA ELEIÇÃO, EU QUERO SABER AGORA É DO TIMÃO"".",19,23,57,26,9,2018,2018-09-26 19:23:57,álvaro foder eleição querer timão,-1.0
"Boulos: - Daciol, já tava com saudades de você aqui no debate.

Daciolo: - Amém",19,11,35,26,9,2018,2018-09-26 19:11:35,boulos daciol tava saudade o debater daciolo amém,1.0
"Tanto marina quanto haddad estão certos, so dizendo ...

#debateSBT
#EleNão 
#EleNunca 
#ElesNão",18,11,48,26,9,2018,2018-09-26 18:11:48,marino quantum haddad certo so debatesbt elenão elenunca elesnão,1.0
"Eu acho o Daciolo um cara muito coração bom, to falando isso desde o primeiro debate. Acho escrotidão o modo que al… https://t.co/Xw8qiRr2Lb",18,15,34,26,9,2018,2018-09-26 18:15:34,achar o daciolo caro coração to falar o debater achar escrotidão o modo al …,1.0
"Não agüentei ver um minuto. Sério. Sério. SÉRIO.

Haddad do kit gay é um forte responsável por isso. É uma das coisas mais sérias desse país, junto à criminalidade (se é que são questões separadas). 

Não nos peçam moderação contra isso. A luta agora é entre CÉU E INFERNO. https://t.co/y9uuSlLUPG",19,21,47,26,9,2018,2018-09-26 19:21:47,agüentei minutar sério sério sério haddad kit gay forte responsável umar sério d país juntar criminalidade separar o pedir moderação o lutar entrar céu e infernar,-1.0
"Por que agente nao sai na sexta feira nas ruas em apoio ao nosso proximo presidente?
#17
Jair Bolsonaro",19,26,12,26,9,2018,2018-09-26 19:26:12,agente nao sair o feirar o ruir apoiar o o proximo presidente 17 jair bolsonaro,0.0
Fernando Haddad na chegada ao debate do SBT https://t.co/MaK08udG0W,18,57,23,26,9,2018,2018-09-26 18:57:23,fernando haddad o chegar o o debater sbt,0.0
"O cabo Daciolo é pancada das ideias, mas é muito mais gente do que o Salnorabo.",18,21,50,26,9,2018,2018-09-26 18:21:50,o cabo daciolo pancada ideia gente o salnorabo,1.0
AH NÃO https://t.co/GSxjGCEXom,18,4,47,26,9,2018,2018-09-26 18:04:47,ah,-1.0
alckmin - seda. https://t.co/lbvek466ui,19,15,28,26,9,2018,2018-09-26 19:15:28,alckmin sedar,0.0
"#DebateSBT Ciro falou que quer governar sem o PT. Haddad lembra q Ciro o convidou p/ ser seu vice naquela que seria a ""chapa dos sonhos"", segundo as palavras do próprio Ciro. Haddad tranquilão e com memória boa.",18,33,31,26,9,2018,2018-09-26 18:33:31,debatesbt ciro falar querer governar o pt haddad lembrar q ciro o convidar p/ viçar n seriar o chapar sonho segundar o palavra ciro haddad tranquilão e memória,1.0
"Imagina um painel sobre ocultismo com o Daciolo, o Jodorowsky e o Alan Moore",19,28,41,26,9,2018,2018-09-26 19:28:41,imaginar painel sobrar ocultismo o daciolo o jodorowsky e o alan moore,0.0
o SBT não sabe mesmo fazer televisão né? Como que colocam um debate NA HORA QUE TA TODO MUNDO TRABALHANDO #DebateSBT,17,52,18,26,9,2018,2018-09-26 17:52:18,o sbt televisão né comer colocar debater o horar ta mundo debatesbt,-1.0
Mas marina levantou a bola que haddad queria,18,10,7,26,9,2018,2018-09-26 18:10:07,marino levantar o bolar haddad querer,0.0
O PT recebe quase R$9 milhões de dinheiro público por mês e o Haddad recebeu R$20 milhões do fundo eleitoral para fazer campanha. Me causa grande indignação saber que o dinheiro dos nossos impostos está sendo usado para financiar um partido que deveria ter o seu registro cassado.,18,41,10,26,9,2018,2018-09-26 18:41:10,o pt receber quase r$9 milhão dinheiro público e o haddad receber r$20 milhão fundir eleitoral parir campanha causar indignação o dinheiro imposto parir financiar dever o registrar cassar,-1.0
"Daciolo fala ""Nação Brasileira"" eu respondo ""pela honra e glória do senhor"" #DebateSBT",19,6,18,26,9,2018,2018-09-26 19:06:18,daciolo falir nação brasileiro responder pelar honrar e glória senhor debatesbt,1.0
"Sexta-feira estarei no debate promovido pelo El País e pela Locomotiva com as candidatas à vice presidência! Vamos debater nossas ideias para o Brasil ser feliz de novo. Vamos transmitir em nossas redes, não vai perder! https://t.co/Zvonfjj6ZX",19,22,46,26,9,2018,2018-09-26 19:22:46,feirar o debater promover pelar el país e pelar locomotivo o candidato viçar presidência debater ideia parir o brasil feliz transmitir rede perder,0.0
"Banqueiros na cadeia pra honra e glória do senhor Jesus

O foda do Daciolo é que noves fora a insanidade religiosa o resto tá certo de cima embaixo",18,18,34,26,9,2018,2018-09-26 18:18:34,banqueiro o cadeia pra honrar e glória senhor jesus o foder daciolo noves o insanidade religioso o restar tá certar embaixo,1.0
Assista ao debate no SBT https://t.co/NWk3suYSkJ,18,10,43,26,9,2018,2018-09-26 18:10:43,assistir o o debater o sbt,0.0
O melhor ministro que o Brasil já teve! @Haddad_Fernando revolucionou a Educação neste país. #HaddadÉLulaNoSBT https://t.co/Q0pcOIIKj6,19,5,10,26,9,2018,2018-09-26 19:05:10,o melhor ministrar o brasil @haddad_fernando revolucionar o educação n país haddadélulanosbt,1.0
Daciolo melhor pessoa. Glória a Deus #DebateSBT,19,12,9,26,9,2018,2018-09-26 19:12:09,daciolo melhor pessoa glória o deus debatesbt,1.0
"Alckmin sobre membros do PSDB corruptos: ""Quem errou, paga""

CADÊ O AÉCIO NA CADEIA ENTÃO? #DebateSBT https://t.co/5B61rC63Jj",18,30,38,26,9,2018,2018-09-26 18:30:38,alckmin sobrar membro psdb corrupto errar pago cadê o aécio o cadeia debatesbt,-1.0
Daciolo dizendo que ama a mãe e a mulher em rede nacional no meio do debate 😂,19,22,12,26,9,2018,2018-09-26 19:22:12,daciolo amo o mãe e o mulher redar nacional o mear debater 😂,0.0
"Agradeço ao presidente Lula pelo apoio à minha candidatura, confirmada por essa CARTA que recebi agora. Os programas sociais que ele implantou tem enorme importância no Maranhão e são fonte de inspiração para muitas ações que implantamos no nosso governo, a exemplo dos IEMAs. https://t.co/L7prrMhyi3",18,44,1,26,9,2018,2018-09-26 18:44:01,agradecer o o presidente lula pelar apoiar candidatura confirmar cartar receber o programar social implantar enorme importância o maranhão e fonte inspiração parir ações implantar o governar o iemas,1.0
O Cabo Daciolo tem que falar em línguas nos debates. Canthodelibaissai!!! Aleluia!,19,27,4,26,9,2018,2018-09-26 19:27:04,o cabo daciolo falar língua o debater canthodelibaissai aleluia,0.0
"CHECAMOS! 
Daciolo foi impreciso ao falar que gastou 700 reais na campanha.

Os cálculos:
2 passagens ida e volta de busão até o monte: R$16
1 celular v3 câmera VGA usado: R$383,10
Cartolinas: R$12,10
Berrante: R$289

Total: R$700,20 https://t.co/LMREP9RJgD",19,22,39,26,9,2018,2018-09-26 19:22:39,"checar daciolo impreciso o o falar gastar 700 real o campanha o cálculo 2 passagem e voltar busão o montar r$16 1 celular v3 câmera vga r$383,10 cartolina r$12,10 berrante r$289 total r$700,20",-1.0
"Assista: Fernando Haddad, episódio 1: Lula é trabalho
Conheça melhor o candidato de Lula à Presidência, Fernando Haddad, e a relação de amizade dele com o ex-presidente https://t.co/GExAiGqlP5",17,49,57,26,9,2018,2018-09-26 17:49:57,assistir fernando haddad episódio 1 lula conhecer melhor o candidatar lula presidência fernando haddad e o amizade d o ex presidente,1.0
"""Varoa, eu te amo"" Daciolo, o Cabo.",19,13,38,26,9,2018,2018-09-26 19:13:38,varoa amar daciolo o cabo,0.0
"Sexta-feira estarei no debate promovido pelo El País e pela Locomotiva com as candidatas à vice presidência! Vamos debater nossas ideias para o Brasil ser feliz de novo. Vamos transmitir em nossas redes, não vai perder! https://t.co/Zvonfjj6ZX",18,22,49,26,9,2018,2018-09-26 18:22:49,feirar o debater promover pelar el país e pelar locomotivo o candidato viçar presidência debater ideia parir o brasil feliz transmitir rede perder,0.0
"BOULOS E DACIOLO
ESSE MOMENTO É MEUUU
#BoulosNoSBT #DebateSBT",19,9,43,26,9,2018,2018-09-26 19:09:43,boulos e daciolo meuuu boulosnosbt debatesbt,1.0
"Não Alckmin, o Temer nunca foi do PT! O PSDB quem está no governo Temer e votou todos os retrocessos #DebateSBT #HaddadÉLulaNoSBT",18,49,14,26,9,2018,2018-09-26 18:49:14,alckmin o temer pt o psdb o governar temer e votar o retrocesso debatesbt haddadélulanosbt,-1.0
"Farmácia Popular, Brasil Sorridente, Samu, Mais Médicos... são só alguns exemplos das heranças deixadas pelo governo Lula e PT nos últimos anos, que vão voltar a ser rotina na saúde do povo. Podemos muito mais! #HaddadÉLulaNoSBT   https://t.co/iuDXk1i47j",18,51,48,26,9,2018,2018-09-26 18:51:48,farmácia popular brasil sorridente samu médico só algum herança deixar pelar governar lula e pt o voltar o rotina o saudar haddadélulanosbt,1.0
"""Uma pessoa que diz que vai tirar o FIES, o Bolsa Família, o ProUni, essa pessoa nunca passou necessidade"", afirma Cabo Daciolo, no #DebateSBT. ""Com certeza sou favorável às cotas, e vou fazer um trabalho mais amplo. As pessoas tratam o ser humano como se fosse nada"". https://t.co/NCjy2tNY8a",19,4,34,26,9,2018,2018-09-26 19:04:34,umar pessoa tirar o fiar o bolsar família o prouni pessoa passar necessidade afirmar cabo daciolo o debatesbt favorável s cotar e amplo o pessoa tratar o humanar comer nado,0.0
haddad não é aquele streamer argentino?,18,59,36,26,9,2018,2018-09-26 18:59:36,haddad streamer argentino,0.0
"Apesar de meio lunático e também despreparado, o Daciolo não é tão perigoso para o país quanto o Bolsonaro.",18,37,52,26,9,2018,2018-09-26 18:37:52,apesar mear lunático e despreparado o daciolo perigoso parir o país quantum o bolsonaro,1.0
"Quando o Daciolo entende mais de escravidão, Bolsa Família e programas sociais que o líder das pesquisas é porque tá muito errado #DebateSBT https://t.co/dqMnI7AWev",18,39,9,26,9,2018,2018-09-26 18:39:09,o daciolo entender escravidão bolsar família e programar social o líder pesquisar tá errar debatesbt,1.0
